Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202407706,0;2024-03-25;09:46:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;;PROX AO MIX MATHEUS E AO BRT;SANTO AMARO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407709,0;2024-03-25;10:29:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;RUA ANTONIO GOMES DE FREITAS;3;;PRÓXIMO AO HOPE;ILHA DO LEITE;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202407715,0;2024-03-25;10:55:00;SEM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV BEBERIBE;621;;;ENCRUZILHADA;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202407717,0;2024-03-25;11:59:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;EST VELHA DE AGUA FRIA;768;;EM FRENTE AO DNOCS;AGUA FRIA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407719,0;2024-03-25;12:30:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV PREFEITO ARTUR LIMA CAVALCANTI;;;;SANTO AMARO;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407721,0;2024-03-25;01:00:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;RUA DA REGENERACAO;337;RUA BOM CONSELHO;EM FRENTE A CLIMA GELAR;AGUA FRIA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407724,0;2024-03-25;03:00:00;COM VÍTIMA;FINALIZADA;SANTO ANTONIO;RUA DA PALMA;;RUA TOBIAS BARRETO;PROX A LOJA TUDO 17 E A LOJA TENA CELL;SANTO ANTONIO;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202407725,0;2024-03-25;03:18:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA ALEXANDRINO;255;;TERMINAL DO ONIBUS ALTA SANTA IZABEL;CASA AMARELA;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407726,0;2024-03-25;03:33:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA CORONEL ANIZIO RODRIGUES COELHO;;;PROX AO BAR ESCRITORIO;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407730,0;2024-03-25;04:29:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;;;JUNTO AO BANCO DO BRASIL;AFOGADOS;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202407733,0;2024-03-25;05:00:00;COM VÍTIMA;FINALIZADA;ESTANCIA;VIADUTO ULYSSES GUIMARAES;;;PROX AO ANTIGO MAKRO E O SUPERMERCADO ATACADÃO;ESTANCIA;;SUBURBIO;COLISÃO TRASEIRA;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202407735,0;2024-03-25;06:02:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE ESCOLA GRAU TECNICO;IMBIRIBEIRA;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407767,0;2024-03-26;08:11:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ITACARI;;;EM FRENTE AO BANCO ITAU;IMBIRIBEIRA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407770,0;2024-03-26;08:44:00;COM VÍTIMA;FINALIZADA;IPSEP;RUA JEAN EMILE FAVRE;79;;NO CRUZAMENTO COM A AV RECIFE NA CALÇADA DA DELICATESSEN VILA DO PÃO;IPSEP;;;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407772,0;2024-03-26;08:53:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;PTE DO MOTOCOLOMBO;;;;IMBIRIBEIRA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407773,0;2024-03-26;08:54:00;COM VÍTIMA;FINALIZADA;MADALENA;AV JOSE GONCALVES DE MEDEIROS;289;;EM FRENTE A FARMACIA PAGUE MENOS;MADALENA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407799,0;2024-03-26;12:04:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;AV CENTRAL;;;PROX A SUBIDA DO VIADUTO CAPITAO TEMUDO / SENTIDO CABANGA;JOANA BEZERRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407804,0;2024-03-26;12:20:00;COM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO HOSPITAL PORTUGUÊS / E SEMAFÓRO 349;PAISSANDU;349,0;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407806,0;2024-03-26;12:24:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV CONDE DA BOA VISTA;;RUA GONCALVES MAIA;AO LADO DO CONSULADO AMERICANO  E/F AO POSTO SHELL;BOA VISTA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407814,0;2024-03-26;01:25:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE AO ARMAZEM ACHAQUI SENTIDO PRAZERES;IMBIRIBEIRA;286,0;;COLISÃO LATERAL;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407819,0;2024-03-26;02:05:00;SEM VÍTIMA;FINALIZADA;LINHA DO TIRO;RUA URIEL DE HOLANDA;1044;RUA PORTO DE PEDRAS;GONZAGA RECEPÇÕES;LINHA DO TIRO;;CIDADE;COLISÃO FRONTAL;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202407827,0;2024-03-26;04:32:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA PRINCESA IZABEL;;RUA DA UNIAO;NO  SEMAFORO 167  BATEDOR DA MOTO 35 E 07;BOA VISTA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;;;;;;;;;;;;;
202407834,0;2024-03-26;05:28:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA MARQUES DE VALENCA;387;;EM FRENTE A IGREJA DE BOA VIAGEM E AO EDIFICIO BOULEVARD PORT ROYAL;BOA VIAGEM;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407837,0;2024-03-26;06:13:00;COM VÍTIMA;FINALIZADA;CABANGA;AV ENGENHEIRO JOSE ESTELITA;;;SENTIDO CIDADE;CABANGA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407839,0;2024-03-26;08:39:00;COM VÍTIMA;CANCELADA;JARDIM SAO PAULO;RUA LEANDRO BARRETO;;;VIADUTO DE JARDIM SÃO PAULO;JARDIM SAO PAULO;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407842,0;2024-03-26;11:55:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA DA ESTRELA;203;;EM FRENTE AO PÃO DE AÇUCAR;CASA AMARELA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407865,0;2024-03-27;07:15:00;COM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO HOSPITAL PORTUGUÊS;PAISSANDU;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407881,0;2024-03-27;09:27:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;;PRÓX. A PARADA DO BRT EM FRENTE A IGREJA ASSEMBLÉIA DE DEUS;SANTO AMARO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202407883,0;2024-03-27;09:37:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE A CASA CONSTRUTOR, POSTO BR E O GERALDÃO;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407891,0;2024-03-27;10:39:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;;;EM FRENTE AO HOSPITAL BARAO DE LUCENA;IPUTINGA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407902,0;2024-03-27;11:57:00;COM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1422;;PROX AO LABORATORIO UNIMED // FARMACIA PAGUE MENOS;CASA FORTE;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407908,0;2024-03-27;12:31:00;COM VÍTIMA;FINALIZADA;JORDAO;TUNEL FELIPE CAMARAO;31;;ACIDENTE NO TUNEL FELIPE CAMARAO;JORDAO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407917,0;2024-03-27;01:25:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA CRUZEIRO DO FORTE;470;;ESCOLA VILA APRENDIZ;BOA VIAGEM;;;COLISÃO FRONTAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407920,0;2024-03-27;01:40:00;SEM VÍTIMA;FINALIZADA;ILHA DO RETIRO;RUA DR JOAO MARQUES;;RUA SENADOR FABIO DE BARROS;;ILHA DO RETIRO;;CIDADE;COLISÃO TRANSVERSAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202407921,0;2024-03-27;01:42:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;RUA DR GILSON MACHADO GUIMARAES;;BOA VIAGEM;297,0;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407949,0;2024-03-27;08:55:00;COM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;;;EM FRENTE AO POSTO BR (PETROCAL PINA);PINA;;;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407956,0;2024-03-28;06:53:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;RUA JOAO PAULO II;;;NO INICIO DO VIADUTO / DO LADO DO CABANGA HIATE CLUBE;JOANA BEZERRA;;CIDADE;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407963,0;2024-03-28;07:49:00;COM VÍTIMA;FINALIZADA;IPUTINGA;RUA DR MIGUEL VIEIRA FERREIRA;;;CRUZAMENTO COM A CLAUDIO  BROTHERRHOOD ESQUINA COM A CAMPEL ';IPUTINGA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407968,0;2024-03-28;07:51:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;RUA SAO BENTO;;;EM FRENTE A ESCOLA SAO FRANCISCO DE ASSIS;AGUA FRIA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407973,0;2024-03-28;08:10:00;COM VÍTIMA;FINALIZADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;;;EM FRENTE A PEIXARIA SUL, NO INICIO DA DOMINGOS FERREIRA;PINA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202407992,0;2024-03-28;10:51:00;COM VÍTIMA;FINALIZADA;IPSEP;RUA JAMAICA;;;PROX A ALARME CENTER / PROX A CENTER MAIS SAUDE;IPSEP;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202407993,0;2024-03-28;11:15:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;;;PROX. A DROGARIA BONGI E RESTAURANTE BODE DO NO;AFOGADOS;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408014,0;2024-03-28;01:17:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;;;AO LADO DO HOSPITAL PORTUGUÊS;ILHA DO LEITE;;;COLISÃO TRASEIRA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202408023,0;2024-03-28;03:32:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;;AV JOAO DE BARROS;E/F AO BANCO SANTANDER  S/T SUB;ENCRUZILHADA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408026,0;2024-03-28;04:46:00;COM VÍTIMA;FINALIZADA;MADALENA;AV VISCONDE DE ALBUQUERQUE;457;RUA BARTOLOMEU DE GUSMAO;NA FRENTE DA LOJA 1P VEICULOS;MADALENA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408028,0;2024-03-28;05:22:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV JOAO DE BARROS;35;RUA MONTE CASTELO;POSTO PG;SANTO AMARO;;;COLISÃO FRONTAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408030,0;2024-03-28;05:47:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;RUA PADRE LEMOS;;;LADO OPOSTO A PAGUE MENOS;CASA AMARELA;;CIDADE;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202408032,0;2024-03-28;05:58:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;VDO PAPA JOAO PAULO II;;;SOBRE O VIADUTO;JOANA BEZERRA;;;COLISÃO;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408038,0;2024-03-28;08:07:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;;;EM FRENTE A ESTAÇÃO RIACHO DO CABLOCO;IPUTINGA;;SUBURBIO;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202408039,0;2024-03-28;08:37:00;COM VÍTIMA;FINALIZADA;PARNAMIRIM;AV DEZESSETE DE AGOSTO;;;ENTRADA DA RUA LAURINDO COELHO / EM FRENTE A CAOA;PARNAMIRIM;;;COLISÃO;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202408044,0;2024-03-28;10:34:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PROFESSOR EDUARDO WANDERLEY FILHO;;;EM FRENTE A ESCOLA MUNICIPAL KARLA PATRÍCIA;BOA VIAGEM;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408046,0;2024-03-28;11:30:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE AO AERPORTO;IMBIRIBEIRA;;;COLISÃO;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408068,0;2024-03-29;07:21:00;COM VÍTIMA;FINALIZADA;TORRE;RUA JOSE OSORIO;;;SENTIDO CAXANGA PROX AO MERCADO DA MADALENA;TORRE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408086,0;2024-03-29;02:08:00;COM VÍTIMA;FINALIZADA;IBURA;RUA RIO XINGU;407;;PROXIMO A ASSEMBLEIA DE DEUS E A BIG VALE/ IBURA DE BAIXO;IBURA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408093,0;2024-03-29;03:59:00;COM VÍTIMA;FINALIZADA;IBURA;RUA DR BENIGNO JORDAO DE VASCONCELOS;48;;APÓS A UPA DA LAGOA ENCANTADA;IBURA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408123,0;2024-03-30;07:32:00;COM VÍTIMA;FINALIZADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;;;EM FRENTE AO POSTO DE GASOLINA CONCORDE GNV;PINA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408125,0;2024-03-30;08:19:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;PROX AO SEMAFORO 607  /  EM FRENTE A AUTO ESCOLA PILOTO E TAMBÉM DA ESTAÇÃO DO BRT CAIARA;CAXANGA;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408126,0;2024-03-30;09:13:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA GENERAL EDSON AMANCIO RAMALHO;;;REF: SOB O SEMÁFORO;BOA VIAGEM;544,0;;COLISÃO;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408134,0;2024-03-30;11:51:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA VASCO DA GAMA;;;DESCIDA DO VISGUEIRO / APOS A DELEGACIA DO VASCO DA GAMA;VASCO DA GAMA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408145,0;2024-03-30;06:45:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ARQUITETO LUIZ NUNES;1557;;PROX DROGARIA SÃO PAULO E A DRAGASIL;IMBIRIBEIRA;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408162,0;2024-03-31;10:36:00;SEM VÍTIMA;FINALIZADA;JOANA BEZERRA;AV CENTRAL;;RUA NOVA AURORA;;JOANA BEZERRA;;SUBURBIO;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202408163,0;2024-03-31;11:41:00;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;1919;;EM FRENTE AO MOTEL OLIMPICOS/ PROXIMO A DROGASIL;AREIAS;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408169,0;2024-03-31;03:38:00;COM VÍTIMA;FINALIZADA;IPSEP;AV SALDANHA MARINHO;415;;PROXIMO AO BAR DA CAIXA D ´AGUA;IPSEP;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408183,0;2024-03-31;07:19:00;COM VÍTIMA;FINALIZADA;IBURA;RUA RIO BRIGIDA;10;RUA RIO PARANAIBA;E/F IGREJA VERBO DA VIDA;IBURA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408186,0;2024-03-31;08:55:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOZE DE JUNHO;;RUA ROBERTO EUGENIO MACAS;BARRACA DE DARLAN;IBURA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408196,0;2024-04-01;07:19:00;COM VÍTIMA;FINALIZADA;LINHA DO TIRO;RUA URIEL DE HOLANDA;1890;;EM FRENTE A UPINHA LINHA DO TIRO;LINHA DO TIRO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408198,0;2024-04-01;07:55:00;COM VÍTIMA;FINALIZADA;SAO JOSE;RUA DO FORTE;389;;PROX A JULIETA LACHES AO LADO DA GRANDE RECIFE;SAO JOSE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408199,0;2024-04-01;08:36:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;;;EM FRENTE A FACULADDE IMACULADA CONCEIÇÃO, SENT. CIDADE;IPUTINGA;;;COLISÃO TRASEIRA;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202408201,0;2024-04-01;08:41:00;COM VÍTIMA;FINALIZADA;BEBERIBE;AV BEBERIBE;4552;;EM FRENTE A IGREJA BATISTA DE BEBERIBE / EM FRENTE AO MAGAZINE LUIZA;BEBERIBE;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408207,0;2024-04-01;09:47:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;;;EM FRENTE A PADARIA VILA DO PÃO;IPSEP;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408210,0;2024-04-01;10:31:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;;;PRÓX. AO EDF ANTONIO MONTES E AO POSTO DE BOMBEIROS E DO QUIOSQUE 23;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408212,0;2024-04-01;10:49:00;COM VÍTIMA;FINALIZADA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;;;PROX AO POSTO BR / SENTIDO AFOGADOS ( DEPOIS NO NOVO ATACAREJO );BONGI;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408216,0;2024-04-01;12:05:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV CONDE DA BOA VISTA;1317;;PROX AO POSTO SHELL;BOA VISTA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408226,0;2024-04-01;02:33:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;30;;PROXIMO AO JUIZADO ESPECIAIS DO RECIFE  / UNIDAS CONCESSIONÁRIA;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408227,0;2024-04-01;02:39:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA GASTAO VIDIGAL;;RUA DIAS D'AVILA;HOTEL COSTA AZUL;VARZEA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408229,0;2024-04-01;03:03:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA GASTAO VIDIGAL;;RUA DIAS D'AVILA;HOTEL COSTA AZUL;VARZEA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408231,0;2024-04-01;03:29:00;COM VÍTIMA;FINALIZADA;PARNAMIRIM;RUA JOAO TUDE DE MELO;425;;PROXIMO AO SHOPPING PARNAMIRIM;PARNAMIRIM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408237,0;2024-04-01;05:38:00;COM VÍTIMA;FINALIZADA;TORREAO;RUA DJALMA FARIAS;34;;AO LADO DO RESTAURANTE ARVO;TORREAO;;;COLISÃO;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202408239,0;2024-04-01;05:53:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA BONITO DE SANTA FE;45;;PROXIMO A NORTE BURGUER;CASA AMARELA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
